player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
12509,12509,Tre Harris,WR,LAC,215.6,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,437,,2026-08-15,tre harris,68
8111,8111,Cade Otton,TE,TB,217.5,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,786,,2026-08-15,cade otton,24
12504,12504,Kaleb Johnson,RB,PIT,217.5,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,538,,2026-08-15,kaleb johnson,53
11576,11576,Braelon Allen,RB,NYJ,218.4,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,589,,2026-08-15,braelon allen,54
11625,11625,Adonai Mitchell,WR,NYJ,219.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,890,,2026-08-15,adonai mitchell,69
9504,9504,Kayshon Boutte,WR,NE,220.6,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,588,,2026-08-15,kayshon boutte,70
11647,11647,Kimani Vidal,RB,LAC,221.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,837,,2026-08-15,kimani vidal,55
13349,13349,Eli Stowers,TE,PHI,222.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,948,,2026-08-15,eli stowers,25
12547,12547,Kyle Williams,WR,NE,222.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,269,,2026-08-15,kyle williams,71
11565,11565,J.J. McCarthy,QB,MIN,224.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,472,,2026-08-15,j j mccarthy,27
12498,12498,Mason Taylor,TE,NYJ,224.3,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,445,,2026-08-15,mason taylor,26
9757,9757,Kendre Miller,RB,NO,224.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,629,,2026-08-15,kendre miller,56
11581,11581,MarShawn Lloyd,RB,GB,225.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,669,,2026-08-15,marshawn lloyd,57
12455,12455,Brashard Smith,RB,KC,226.3,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,246,,2026-08-15,brashard smith,58
12497,12497,Tory Horton,WR,SEA,228.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,274,,2026-08-15,tory horton,72
4039,4039,Cooper Kupp,WR,SEA,229.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,369,,2026-08-15,cooper kupp,73
13268,13268,Elijah Sarratt,WR,BAL,229.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,952,,2026-08-15,elijah sarratt,74
12540,12540,Chimere Dike,WR,TEN,229.4,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,911,,2026-08-15,chimere dike,75
12492,12492,Pat Bryant,WR,DEN,230.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,699,,2026-08-15,pat bryant,76
12457,12457,Jaydon Blue,RB,DAL,231.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,815,,2026-08-15,jaydon blue,59
96,96,Aaron Rodgers,QB,PIT,232.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,418,,2026-08-15,aaron rodgers,28
11597,11597,Theo Johnson,TE,NYG,232.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,870,,2026-08-15,theo johnson,27
7571,7571,Rashod Bateman,WR,BAL,232.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,640,,2026-08-15,rashod bateman,77
1479,1479,Keenan Allen,WR,,233.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,231,,2026-08-15,keenan allen,78
12502,12502,Gunnar Helm,TE,TEN,233.3,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,935,,2026-08-15,gunnar helm,28
11783,11783,Ryan Flournoy,WR,DAL,233.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,934,,2026-08-15,ryan flournoy,79
11637,11637,Keon Coleman,WR,BUF,234.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,523,,2026-08-15,keon coleman,80
11575,11575,Ray Davis,RB,BUF,235.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,325,,2026-08-15,ray davis,60
12524,12524,Shedeur Sanders,QB,CLE,236.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,650,,2026-08-15,shedeur sanders,29
6768,6768,Tua Tagovailoa,QB,ATL,236.5,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,777,,2026-08-15,tua tagovailoa,30
13274,13274,Germie Bernard,WR,PIT,237.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,960,,2026-08-15,germie bernard,81
11579,11579,Audric Estime,RB,NO,237.4,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,905,,2026-08-15,audric estime,61
12483,12483,Jack Bech,WR,LV,238.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,892,,2026-08-15,jack bech,82
8172,8172,Greg Dulcich,TE,MIA,238.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,721,,2026-08-15,greg dulcich,29
11834,11834,Devaughn Vele,WR,NO,239.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,414,,2026-08-15,devaughn vele,83
7600,7600,Pat Freiermuth,TE,PIT,239.9,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,287,,2026-08-15,pat freiermuth,30
