player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
12507,12507,Omarion Hampton,RB,LAC,24.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,766,,2026-08-15,omarion hampton,9
9224,9224,Chase Brown,RB,CIN,26.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,630,,2026-08-15,chase brown,10
5859,5859,A.J. Brown,WR,NE,26.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,628,,2026-08-15,a j brown,8
6904,6904,Jalen Hurts,QB,PHI,28.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,295,,2026-08-15,jalen hurts,7
7569,7569,Nico Collins,WR,HOU,29.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,416,,2026-08-15,nico collins,9
6797,6797,Justin Herbert,QB,LAC,30.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,11,,2026-08-15,justin herbert,8
8137,8137,George Pickens,WR,DAL,31.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,154,,2026-08-15,george pickens,10
13287,13287,Jeremiyah Love,RB,ARI,32.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,940,,2026-08-15,jeremiyah love,11
3198,3198,Derrick Henry,RB,BAL,33.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,235,,2026-08-15,derrick henry,12
11632,11632,Malik Nabers,WR,NYG,34.0,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,557,,2026-08-15,malik nabers,11
